Price,Mileage,EngineV,Registration,Year,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Price_Category_Medium,Price_Category_High,Cluster
-0.6354344844015912,0.8254319805983031,-0.057172070599587,0,-1.257933499839877,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0.7925020584708224,-1.5521733058110152,-0.077100842709735,1,1.43125344493875,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
-0.4709872390876346,-0.2967977145868951,-0.2763885638112145,1,-0.0627393021604872,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0
-0.499765507017577,0.5876714519573712,-0.077100842709735,1,-1.257933499839877,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
-0.3476518051021671,-0.3158185568781696,-0.077100842709735,1,-0.0627393021604872,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0.2443582780280765,-0.0019746590721396,0.2816170552729282,1,0.2360592472593601,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0.075799851581271,-0.1160997128197869,0.0424717899511527,1,0.2360592472593601,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.5120990504161237,1.586265672249285,-0.077100842709735,1,-1.1085342251299533,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.2216029915690194,0.0741087100929585,-0.1169583869300309,0,0.6842570713891313,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
-0.4298754277591454,-0.9339959313445924,-0.2963173359213625,1,0.5348577966792076,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0.0190140361785074,-1.5521733058110152,0.3613321437135199,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.6601015711986847,-1.5426628846653778,-0.097029614819883,1,-2.60252697222919,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.1045781195112134,-0.8674229833251315,0.0424717899511527,1,0.0866599725494364,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
-0.0434244012713474,-0.7247666661405724,0.2019019668323363,1,0.2360592472593601,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0.3923607988106375,-0.0305059225090514,0.4011896879338159,1,0.2360592472593601,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
-0.3764300730321095,-0.0305059225090514,-0.1767447032604748,1,0.3854585219692839,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.1832045597882105,-0.154141397402336,-0.077100842709735,1,-0.0627393021604872,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.5326549560803683,1.3009530378801668,0.0026142457308567,1,-1.5567320492597243,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1.9957214406217143,-1.5426628846653778,-0.057172070599587,1,1.43125344493875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0.6143645799844789,-1.4190274097720934,-0.1966734753706227,1,1.1324548955189024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
-0.6765462957300803,0.159702500403694,0.0007676870373611,0,-0.9591349504200296,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.3764300730321095,0.6352235576855577,-0.1269227729851049,1,-0.3615378515803347,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1.8107182896435128,-0.7342770872862097,0.5406910927048516,1,0.3854585219692839,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.4627648768219368,1.548223987666736,0.0026142457308567,1,-1.257933499839877,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.3846524352978074,-1.2668606714418968,-0.1169583869300309,1,-0.0627393021604872,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.2530946390466421,0.1692129215493313,-0.077100842709735,1,0.2360592472593601,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0.906258440416752,-0.7913396141600333,0.0424717899511527,1,0.833656346099055,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.6765462957300803,0.5401193462291849,-0.077100842709735,1,-2.9013255216490377,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.6272121221358934,0.644733978831195,-0.057172070599587,1,-2.453127697519266,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0.4334726101391267,-0.2777768722956205,0.4410472321541118,1,0.2360592472593601,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.5120990504161237,1.6338177779774714,0.0026142457308567,1,-1.5567320492597243,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0.0190140361785074,-0.1731622396936105,0.0823293341714486,1,0.0866599725494364,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.4401533805912677,-0.9244855101989552,-0.2564597917010666,1,1.1324548955189024,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
0.0223544968542351,0.0836191312385958,0.1421156505018924,1,0.2360592472593601,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
-0.2243163711166997,1.4626301973560003,0.4410472321541118,1,-0.8097356757101059,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.401097159829203,0.9775987189284996,-0.1169583869300309,1,0.2360592472593601,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0.0190140361785074,-1.5521733058110152,0.0424717899511527,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.3312070805707715,-0.0685476070916005,0.0007676870373611,1,-0.2121385768704109,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
-0.5737667674088575,0.9680882977828622,-0.1568159311503268,0,-0.0627393021604872,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
0.2032464666995874,-0.0114850802177769,0.4011896879338159,1,0.0866599725494364,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.7377000139699463,-0.781829193014396,0.0424717899511527,1,0.5348577966792076,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.4134307032277498,0.853963244035215,-0.1966734753706227,1,-1.706131323969648,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
-0.4586536956890878,0.3499109233164394,-0.1767447032604748,1,-0.6603364010001821,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
4.688545082637754,-1.4856003577915542,0.3214745994932241,1,1.2818541702288262,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
-0.7114913353592961,1.015640403511049,-0.1966734753706227,0,-1.706131323969648,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1.276264742373154,0.7303277691419304,0.1421156505018924,1,-0.0627393021604872,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.3805412541649585,0.7778798748701168,-0.1568159311503268,1,0.2360592472593601,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.3682488225777402,-0.3443498203150815,-0.1169583869300309,1,-0.2121385768704109,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
2.098459857131609,-1.3524544617526324,0.0424717899511527,1,1.2818541702288262,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.5120990504161237,-0.1065892916741496,-0.2365310195909186,1,0.0866599725494364,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.6025450353387999,0.9871091400741367,-0.1767447032604748,0,-0.5109371262902583,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.6559903900658358,0.9871091400741367,-0.057172070599587,0,-1.1085342251299533,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.4216530654934476,0.7303277691419304,-0.1169583869300309,1,-0.9591349504200296,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.4093195220949008,0.1406816581124194,-0.1568159311503268,1,0.2360592472593601,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
0.0593551270498754,0.2548067118600667,-0.1966734753706227,1,0.6842570713891313,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
-0.4093195220949008,0.1121503946755076,0.0424717899511527,0,-0.0627393021604872,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.2284275522495486,-0.5535790855191015,-0.1966734753706227,1,-0.0627393021604872,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.6272121221358934,0.3023588175882531,-0.1767447032604748,0,-0.8097356757101059,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
-0.3743744824656851,-0.3538602414607187,-0.1568159311503268,1,0.833656346099055,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.6272121221358934,2.44220357535664,-0.1568159311503268,0,-0.3615378515803347,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-0.1338703861940235,0.3023588175882531,0.2417595110526322,1,-0.5109371262902583,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
0.2279135534966809,0.159702500403694,-0.1169583869300309,1,0.833656346099055,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.4709872390876346,0.3023588175882531,-0.2365310195909186,1,0.0866599725494364,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
-0.2863952062227183,0.644733978831195,-0.057172070599587,1,-0.6603364010001821,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
-0.2157445584547097,-1.0671418273835145,-0.2763885638112145,1,1.1324548955189024,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
-0.4422089711576922,1.1773175629868822,-0.057172070599587,1,-1.1085342251299533,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
-0.4915842565632076,0.5591401885204594,-0.2564597917010666,1,0.3854585219692839,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.5018210975840015,0.4830568193553613,-0.2564597917010666,1,-0.3615378515803347,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.0187573144742539,0.7778798748701168,0.0424717899511527,1,-0.0627393021604872,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.1914680338652369,-0.7628083507231215,-0.1568159311503268,1,0.3854585219692839,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0.3923607988106375,0.4450151347728122,0.0823293341714486,1,0.0866599725494364,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.0804250314669876,-0.7057458238492978,0.2019019668323363,1,0.2360592472593601,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.0190140361785074,-1.5521733058110152,0.0424717899511527,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0.2772477270908679,-0.3158185568781696,0.381260915823668,1,0.2360592472593601,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
-0.6703795240308069,1.6147969356861969,-0.057172070599587,0,-0.9591349504200296,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.4298754277591454,-0.4489644529170914,-0.2564597917010666,1,0.2360592472593601,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.6148785787373466,2.2995472581720806,-0.1568159311503268,1,-2.154329148099419,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.3270958994379225,-0.3063081357325323,-0.2564597917010666,1,0.6842570713891313,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.1832045597882105,-0.2397351877130714,-0.1568159311503268,1,0.0866599725494364,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.6108085094158262,-1.0766522485291514,-0.057172070599587,1,-2.751926246939114,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0.515696232796105,-1.5426628846653778,-0.1568159311503268,1,1.1324548955189024,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
-0.594322673073102,0.4164838713359003,-0.2564597917010666,1,-0.5109371262902583,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.503876688150426,0.4164838713359003,-0.1767447032604748,1,-0.3615378515803347,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
0.0190140361785074,-0.7437875084318469,-0.2564597917010666,1,0.833656346099055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
0.075799851581271,-1.2573502502962597,-0.077100842709735,1,0.6842570713891313,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
3.660708687614196,-1.5521733058110152,0.0384860355291231,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.6354344844015912,1.624307356831834,-0.1568159311503268,0,-1.1085342251299533,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0.8240348177597736,-1.3809857251895443,-0.1966734753706227,1,1.2818541702288262,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
-0.2243163711166997,-0.1256101339654241,0.381260915823668,1,-0.6603364010001821,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
-0.5264881843810949,0.1121503946755076,-0.2365310195909186,1,0.0866599725494364,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1.091261591394953,-0.8293812987425824,0.3214745994932241,1,0.5348577966792076,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.5778779485417064,1.2534009321519803,-0.1568159311503268,1,-1.855530598679572,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1.1529293083876868,-1.5046212000828287,-0.1568159311503268,1,1.1324548955189024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
0.0100209534556884,0.2548067118600667,-0.0173145263792911,1,-0.2121385768704109,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
0.0190140361785074,0.159702500403694,-0.2564597917010666,1,0.6842570713891313,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
-0.3229847183050736,-0.4204331894801796,-0.077100842709735,1,0.2360592472593601,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
-0.4422089711576922,-0.2302247665674341,-0.2564597917010666,1,0.833656346099055,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
-0.355874167367865,0.6827756634137441,-0.1568159311503268,1,0.0866599725494364,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1
-0.2863952062227183,0.4450151347728122,-0.3361748801416584,1,0.5348577966792076,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.7464363749885119,1.6813698837056577,0.0007676870373611,1,-3.0507247963589617,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1
1.144706946121989,-1.2383294080049851,-0.1568159311503268,1,1.1324548955189024,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.7176581070585695,0.920536192054676,-0.1966734753706227,0,-1.855530598679572,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
-0.5182658221153971,-0.0685476070916005,0.3214745994932241,0,-0.6603364010001821,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0.0190140361785074,-1.4000065674808189,0.0424717899511527,1,1.1324548955189024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.4134307032277498,-0.0780580282372378,-0.2564597917010666,1,-0.2121385768704109,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
-0.257205820179491,-0.0305059225090514,0.0424717899511527,1,0.0866599725494364,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.45043133342339,0.4164838713359003,-0.2365310195909186,1,0.0866599725494364,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.4334726101391267,-0.9530167736358668,0.2417595110526322,1,0.2360592472593601,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0.0190140361785074,-0.6011311912472879,-0.1568159311503268,1,0.9830556208089788,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
-0.4874319636190302,0.4259942924815376,-0.2564597917010666,1,0.2360592472593601,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.3332626711371959,-0.572599927810376,-0.057172070599587,1,0.5348577966792076,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
0.0190140361785074,1.0822133515305097,-0.057172070599587,1,-0.8097356757101059,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
7.23747738500408,-1.5521733058110152,0.341403371603372,1,1.43125344493875,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0.3306930818179038,-1.0100793005096906,-0.1568159311503268,1,0.9830556208089788,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
-0.0352020390056496,-0.9435063524902296,-0.1568159311503268,1,0.6842570713891313,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0
0.3306930818179038,-0.2492456088587087,0.4410472321541118,1,-0.2121385768704109,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
-0.4097306402081858,1.3009530378801668,-0.1169583869300309,1,-0.6603364010001821,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0.5732527686559897,-0.7723187718687587,-0.0173145263792911,1,0.9830556208089788,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0.2690253648251701,-0.0019746590721396,0.4011896879338159,1,0.2360592472593601,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
-0.4134307032277498,-0.0970788705285123,-0.1568159311503268,1,-0.5109371262902583,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
-0.2880396786758579,0.2548067118600667,0.0424717899511527,1,-0.0627393021604872,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0.1539122931054004,-0.363370662606356,-0.1169583869300309,1,0.5348577966792076,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.7546587372542097,-0.4870061374996405,-0.2365310195909186,1,-3.947120444618504,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.2448722767809442,0.0170461832191349,-0.1169583869300309,1,-0.5109371262902583,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.2484694591609255,-0.9815480370727788,-0.1568159311503268,1,0.6842570713891313,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
0.3265819006850549,-0.4204331894801796,0.2417595110526322,1,0.2360592472593601,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
2.829345638929489,-1.5521733058110152,-0.1169583869300309,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.5326549560803683,0.3499109233164394,-0.1568159311503268,1,0.2360592472593601,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
-0.3764300730321095,0.892004928617764,-0.057172070599587,1,-0.5109371262902583,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.207871646585304,0.3213796598795276,-0.1568159311503268,1,-0.0627393021604872,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-0.2777617258437356,0.0075357620734976,-0.057172070599587,1,0.3854585219692839,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.2243163711166997,0.3974630290446258,-0.0173145263792911,1,-0.2121385768704109,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.0352020390056496,0.3499109233164394,0.4011896879338159,1,-0.2121385768704109,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.5773639497888386,0.3499109233164394,0.0424717899511527,1,0.5348577966792076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.0845362125998366,-0.1731622396936105,-0.2763885638112145,1,0.6842570713891313,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0.125134025175458,-0.5060269797909152,-0.1966734753706227,1,0.6842570713891313,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.3394294428364693,0.3023588175882531,0.0823293341714486,1,0.0866599725494364,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1
-0.4586536956890878,0.5971818731030086,-0.1169583869300309,1,-0.9591349504200296,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.0680914880684409,0.1977441849862431,-0.1966734753706227,1,0.2360592472593601,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
2.098500968942937,-1.4000065674808189,0.0424717899511527,1,1.1324548955189024,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.688879839128627,-0.4299436106258169,-0.2763885638112145,0,-0.8097356757101059,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1
-0.4134307032277498,0.8824945074721268,-0.1169583869300309,1,-0.6603364010001821,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0.5198074139289539,-1.2383294080049851,-0.2365310195909186,1,0.9830556208089788,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.4545425145562389,0.0455774466560467,-0.1767447032604748,1,-0.0627393021604872,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
0.3923607988106375,-0.6296624546841997,0.1421156505018924,1,0.833656346099055,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
-0.4956543258847281,-0.2207143454217969,-0.2564597917010666,1,0.833656346099055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.4154862937941742,1.1107446149674214,-0.057172070599587,1,-0.9591349504200296,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.6518792089329869,0.0075357620734976,-0.2763885638112145,1,-1.1085342251299533,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
-0.4134307032277498,0.8254319805983031,-0.057172070599587,1,-0.9591349504200296,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.5285437749475194,-0.3158185568781696,-0.2763885638112145,1,-0.2121385768704109,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.7217692881914184,0.920536192054676,-0.1966734753706227,0,-1.5567320492597243,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
-0.4175418843605987,-0.6677041392667488,-0.2365310195909186,1,0.833656346099055,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.3559152791791934,0.1216608158211449,-0.1568159311503268,1,0.9830556208089788,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.5120990504161237,0.0645982889473212,-0.2365310195909186,1,-0.3615378515803347,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
6.168570290463363,-1.5426628846653778,0.381260915823668,1,1.2818541702288262,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0
-0.4052083409620519,-0.1160997128197869,-0.2365310195909186,1,0.0866599725494364,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.3702633013328362,-0.6486832969754742,-0.2763885638112145,1,0.5348577966792076,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
0.2279135534966809,0.920536192054676,0.381260915823668,1,-0.5109371262902583,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
1.337932459365888,-1.2953919348788088,0.0424717899511527,1,0.9830556208089788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.2489834579137932,1.205848826423794,-0.1767447032604748,1,0.2360592472593601,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
-0.45043133342339,0.8254319805983031,-0.1169583869300309,1,-0.0627393021604872,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.4463201522905411,-0.4870061374996405,-0.077100842709735,1,0.0866599725494364,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
-0.3640965296335628,0.0075357620734976,-0.1568159311503268,1,0.833656346099055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.7012133825271738,1.3009530378801668,-0.057172070599587,0,-1.4073327745498008,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.3353182617036204,0.2262754484231549,-0.1568159311503268,1,0.833656346099055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.45043133342339,0.6732652422681068,0.2816170552729282,0,-0.3615378515803347,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
